ad_id,reporting_start,reporting_end,capaign_id,b_capaign_id,age,gender,interest1,interest2,interest3,ipressions,clicks,spent,total_conversion,approved_conversion,gender2,CTR,CPC,CPA
1121330,28-Aug-17,28-Aug-17,1178,144578,35-39,M,21,23,22,21743,2,3.400000095,1,0,M,9.20E-05,1.700000048,0
1121333,28-Aug-17,28-Aug-17,1178,144579,35-39,M,22,25,25,88970,10,14.8300004,2,0,M,0.000112397,1.48300004,0
1121334,28-Aug-17,28-Aug-17,1178,144579,35-39,M,22,24,26,108362,13,22.42999983,1,1,M,0.000119968,1.725384602,22.42999983
1121335,28-Aug-17,28-Aug-17,1178,144579,35-39,M,22,25,23,188596,27,44.14000034,3,0,M,0.000143163,1.634814827,0
1121336,27-Aug-17,27-Aug-17,1178,144579,35-39,M,22,24,24,275080,43,69.65999997,4,3,M,0.000156318,1.619999999,23.21999999
1121337,27-Aug-17,27-Aug-17,1178,144580,35-39,M,23,28,28,64647,10,16.26999998,1,0,M,0.000154686,1.626999998,0
1121338,27-Aug-17,27-Aug-17,1178,144580,35-39,M,23,27,24,31265,4,5.789999902,1,0,M,0.000127939,1.447499976,0
1121340,27-Aug-17,27-Aug-17,1178,144580,35-39,M,23,27,28,140147,24,42.08000016,2,0,M,0.000171249,1.75333334,0
1121341,27-Aug-17,27-Aug-17,1178,144580,35-39,M,23,26,27,223120,40,67.66999984,1,0,M,0.000179276,1.691749996,0
1121342,28-Aug-17,28-Aug-17,1178,144580,35-39,M,23,29,27,104869,18,34.07000089,1,0,M,0.000171643,1.892777827,0
1121344,28-Aug-17,28-Aug-17,1178,144581,35-39,M,24,27,27,165177,23,41.71999967,4,1,M,0.000139245,1.813913029,41.71999967
1121345,27-Aug-17,27-Aug-17,1178,144581,35-39,M,24,29,29,84194,11,19.56999981,1,0,M,0.000130651,1.779090892,0
1121347,27-Aug-17,27-Aug-17,1178,144581,35-39,M,24,25,28,220581,31,57.37,1,1,M,0.000140538,1.850645161,57.37
1121350,29-Aug-17,29-Aug-17,1178,144582,35-39,M,25,27,31,75804,10,17.36999965,2,1,M,0.000131919,1.736999965,17.36999965
1121352,29-Aug-17,29-Aug-17,1178,144582,35-39,M,25,30,29,368986,59,100.289999,0,0,M,0.000159898,1.699830492,0
1121353,30-Aug-17,30-Aug-17,1178,144582,35-39,M,25,30,27,28194,3,3.709999919,2,0,M,0.000106406,1.23666664,0
1121355,29-Aug-17,29-Aug-17,1178,144583,35-39,M,26,29,27,99961,14,23.2099998,1,0,M,0.000140055,1.657857129,0
1121359,29-Aug-17,29-Aug-17,1178,144583,35-39,M,26,28,27,7573,0,0,1,0,M,0,0,0
1121361,30-Aug-17,30-Aug-17,1178,144584,35-39,M,27,28,33,685781,103,177.8899992,10,1,M,0.000150194,1.727087371,177.8899992
1121364,30-Aug-17,30-Aug-17,1178,144584,35-39,M,27,30,28,274222,43,66.7700001,2,1,M,0.000156807,1.5527907,66.7700001
1121365,30-Aug-17,30-Aug-17,1178,144584,35-39,M,27,33,31,110503,25,32.67999995,4,0,M,0.000226238,1.307199998,0
1121367,30-Aug-17,30-Aug-17,1178,144585,35-39,M,28,31,29,1447755,233,420.5799983,11,8,M,0.000160939,1.80506437,52.57249979
1121368,30-Aug-17,30-Aug-17,1178,144585,35-39,M,28,33,31,358987,52,87.55000067,1,0,M,0.000144852,1.683653859,0
1121369,30-Aug-17,30-Aug-17,1178,144585,35-39,M,28,33,31,826205,125,232.3700008,5,1,M,0.000151294,1.858960006,232.3700008
1121370,29-Aug-17,29-Aug-17,1178,144585,35-39,M,28,33,32,550954,84,150.1400012,3,0,M,0.000152463,1.787380967,0
1121372,29-Aug-17,29-Aug-17,1178,144585,35-39,M,28,34,34,378350,55,96.48000073,4,0,M,0.000145368,1.754181831,0
1121373,29-Aug-17,29-Aug-17,1178,144586,35-39,M,29,32,33,492784,56,95.5100013,7,4,M,0.00011364,1.705535738,23.87750033
1121374,29-Aug-17,29-Aug-17,1178,144586,35-39,M,29,34,35,327158,43,72.3100003,6,2,M,0.000131435,1.681627914,36.15500015
1121375,29-Aug-17,29-Aug-17,1178,144586,35-39,M,29,31,35,9921,0,0,1,0,M,0,0,0
1121377,29-Aug-17,29-Aug-17,1178,144586,35-39,M,29,34,30,59390,5,9.209999919,5,3,M,8.42E-05,1.841999984,3.069999973
1121378,29-Aug-17,29-Aug-17,1178,144586,35-39,M,29,33,33,1040330,147,254.2500038,13,2,M,0.000141301,1.729591863,127.1250019
1121379,29-Aug-17,29-Aug-17,1178,144587,35-39,M,30,31,35,49422,6,11.17000031,1,0,M,0.000121403,1.861666718,0
1121380,29-Aug-17,29-Aug-17,1178,144587,35-39,M,30,35,32,131091,18,34.23000026,3,1,M,0.000137309,1.901666681,34.23000026
1121381,29-Aug-17,29-Aug-17,1178,144587,35-39,M,30,31,36,95691,15,25.26000011,1,1,M,0.000156755,1.684000007,25.26000011
1121390,29-Aug-17,29-Aug-17,1178,144588,35-39,M,31,32,36,15513,1,1.289999962,1,0,M,6.45E-05,1.289999962,0
1121391,20-Aug-17,20-Aug-17,1178,144589,35-39,M,32,33,33,382537,63,113.9900012,4,3,M,0.00016469,1.809365098,37.99666707
1121394,20-Aug-17,20-Aug-17,1178,144589,35-39,M,32,37,33,461356,64,121.0999982,6,3,M,0.000138722,1.892187472,40.36666607
1121395,23-Aug-17,23-Aug-17,1178,144589,35-39,M,32,38,34,392541,53,98.70000017,3,2,M,0.000135018,1.862264154,49.35000009
1121398,23-Aug-17,23-Aug-17,1178,144590,35-39,M,36,39,38,35088,5,8.800000072,1,1,M,0.000142499,1.760000014,8.800000072
1121400,23-Aug-17,23-Aug-17,1178,144590,35-39,M,36,38,41,53933,6,9.929999948,3,1,M,0.000111249,1.654999991,9.929999948
1121403,24-Aug-17,24-Aug-17,1178,144591,35-39,M,63,65,68,228861,33,53.38999939,4,2,M,0.000144192,1.617878769,26.6949997
1121405,24-Aug-17,24-Aug-17,1178,144591,35-39,M,63,66,69,20959,2,3.769999981,1,1,M,9.54E-05,1.884999991,3.769999981
1121410,24-Aug-17,24-Aug-17,1178,144592,35-39,M,64,68,70,24992,2,3.190000057,1,0,M,8.00E-05,1.595000029,0
1121411,24-Aug-17,24-Aug-17,1178,144592,35-39,M,64,70,65,100351,15,24.17999995,2,1,M,0.000149475,1.611999997,24.17999995
1121412,24-Aug-17,24-Aug-17,1178,144592,35-39,M,64,68,70,292448,43,76.89999968,2,1,M,0.000147035,1.788372086,76.89999968
1121413,23-Aug-17,23-Aug-17,1178,144592,35-39,M,64,67,69,65060,7,14.5200001,1,1,M,0.000107593,2.074285729,14.5200001
1121414,23-Aug-17,23-Aug-17,1178,144592,35-39,M,64,70,66,133316,21,36.17000055,2,0,M,0.00015752,1.722380979,0
1121415,23-Aug-17,23-Aug-17,1178,144593,35-39,M,65,66,71,113501,26,38.44000077,5,4,M,0.000229073,1.478461568,9.610000193
1121418,23-Aug-17,23-Aug-17,1178,144593,35-39,M,65,71,70,192810,41,61.92999995,4,3,M,0.000212645,1.510487804,20.64333332
1121421,21-Aug-17,21-Aug-17,1178,144594,35-39,M,2,8,6,233404,43,70.4100008,2,1,M,0.00018423,1.637441879,70.4100008
1121422,23-Aug-17,23-Aug-17,1178,144594,35-39,M,2,7,7,128843,24,37.5999999,2,0,M,0.000186273,1.566666663,0
1121423,23-Aug-17,23-Aug-17,1178,144594,35-39,M,2,5,7,63564,12,20.59000027,2,0,M,0.000188786,1.715833356,0
1121425,23-Aug-17,23-Aug-17,1178,144594,35-39,M,2,8,7,85970,14,24.78000021,1,1,M,0.000162848,1.770000015,24.78000021
1121428,23-Aug-17,23-Aug-17,1178,144595,35-39,M,7,9,13,131232,16,29.53999937,1,1,M,0.000121921,1.846249961,29.53999937
1121429,23-Aug-17,23-Aug-17,1178,144595,35-39,M,7,13,9,152454,22,37.84999979,1,1,M,0.000144306,1.720454536,37.84999979
1121430,23-Aug-17,23-Aug-17,1178,144595,35-39,M,7,10,9,28989,2,2.290000021,1,0,M,6.90E-05,1.145000011,0
1121433,24-Aug-17,24-Aug-17,1178,144596,35-39,M,66,69,72,80248,15,24.1900003,1,1,M,0.000186921,1.612666687,24.1900003
1121437,24-Aug-17,24-Aug-17,1178,144596,35-39,M,66,68,68,38580,5,8.519999981,1,0,M,0.000129601,1.703999996,0
1121439,25-Aug-17,25-Aug-17,1178,144597,40-44,M,10,11,15,621591,91,163.36,5,1,M,0.000146399,1.795164835,163.36
1121440,25-Aug-17,25-Aug-17,1178,144597,40-44,M,10,15,11,250499,36,58.14000005,3,1,M,0.000143713,1.615000001,58.14000005
1121442,25-Aug-17,25-Aug-17,1178,144597,40-44,M,10,15,14,131637,18,29.30999982,2,1,M,0.00013674,1.628333323,29.30999982
1121443,25-Aug-17,25-Aug-17,1178,144597,40-44,M,10,12,15,463813,69,116.3399996,4,2,M,0.000148767,1.686086951,58.1699998
1121444,25-Aug-17,25-Aug-17,1178,144597,40-44,M,10,13,12,211767,35,60.89999914,5,1,M,0.000165276,1.739999975,60.89999914
1121446,25-Aug-17,25-Aug-17,1178,144598,40-44,M,15,17,17,163181,26,40.02000093,1,1,M,0.000159332,1.539230805,40.02000093
1121451,25-Aug-17,25-Aug-17,1178,144599,40-44,M,16,20,18,1117385,147,260.0699984,11,2,M,0.000131557,1.769183663,130.0349992
1121452,25-Aug-17,25-Aug-17,1178,144599,40-44,M,16,21,22,1663441,205,359.4700001,17,6,M,0.000123239,1.753512196,59.91166668
1121453,25-Aug-17,25-Aug-17,1178,144599,40-44,M,16,18,17,455248,54,105.7099996,5,2,M,0.000118617,1.957592585,52.8549998
1121454,25-Aug-17,25-Aug-17,1178,144599,40-44,M,16,22,20,75589,6,10.66000009,1,1,M,7.94E-05,1.776666682,10.66000009
1121455,24-Aug-17,24-Aug-17,1178,144599,40-44,M,16,21,22,594267,82,143.3000009,3,2,M,0.000137985,1.747560987,71.65000045
1121456,24-Aug-17,24-Aug-17,1178,144599,40-44,M,16,22,22,315281,35,65.02999854,1,0,M,0.000111012,1.857999958,0
1121464,24-Aug-17,24-Aug-17,1178,144601,40-44,M,19,23,25,363456,71,117.5599997,7,1,M,0.000195347,1.655774644,117.5599997
1121466,24-Aug-17,24-Aug-17,1178,144601,40-44,M,19,23,25,438983,81,143.4300001,3,1,M,0.000184517,1.770740742,143.4300001
1121467,24-Aug-17,24-Aug-17,1178,144601,40-44,M,19,20,24,42563,5,9.659999847,1,1,M,0.000117473,1.931999969,9.659999847
1121469,25-Aug-17,25-Aug-17,1178,144602,40-44,M,20,26,21,399035,75,124.7999995,7,3,M,0.000187953,1.663999993,41.59999983
1121471,24-Aug-17,24-Aug-17,1178,144602,40-44,M,20,21,26,304680,59,98.55000019,3,0,M,0.000193646,1.670338986,0
1121472,24-Aug-17,24-Aug-17,1178,144602,40-44,M,20,21,25,140596,23,40.77000022,1,0,M,0.000163589,1.772608705,0
1121473,24-Aug-17,24-Aug-17,1178,144602,40-44,M,20,25,22,439986,80,134.8799999,4,3,M,0.000181824,1.685999999,44.95999997
1121474,21-Aug-17,21-Aug-17,1178,144602,40-44,M,20,26,26,75803,11,19.3599999,2,2,M,0.000145113,1.759999991,9.67999995
1121477,21-Aug-17,21-Aug-17,1178,144603,40-44,M,21,27,22,7073,0,0,1,0,M,0,0,0
1121481,19-Aug-17,19-Aug-17,1178,144604,40-44,M,22,27,25,153586,28,43.01000035,2,0,M,0.000182308,1.536071441,0
1121482,19-Aug-17,19-Aug-17,1178,144604,40-44,M,22,24,24,180815,31,42.62999976,1,0,M,0.000171446,1.375161283,0
1121483,19-Aug-17,19-Aug-17,1178,144604,40-44,M,22,26,23,253169,51,75.78999984,1,0,M,0.000201446,1.486078428,0
1121484,19-Aug-17,19-Aug-17,1178,144604,40-44,M,22,28,27,34453,5,7.710000038,1,1,M,0.000145125,1.542000008,7.710000038
1121487,19-Aug-17,19-Aug-17,1178,144605,40-44,M,23,25,26,51550,8,14.03999984,1,0,M,0.000155189,1.75499998,0
1121489,19-Aug-17,19-Aug-17,1178,144605,40-44,M,23,28,24,110018,24,39.85999966,1,0,M,0.000218146,1.660833319,0
1121493,19-Aug-17,19-Aug-17,1178,144606,40-44,M,24,28,30,137584,21,36.77999961,1,0,M,0.000152634,1.751428553,0
1121497,19-Aug-17,19-Aug-17,1178,144606,40-44,M,24,25,27,209825,30,54.86999953,1,0,M,0.000142976,1.828999984,0
1121499,19-Aug-17,19-Aug-17,1178,144607,40-44,M,25,27,31,264222,63,87.7899996,1,1,M,0.000238436,1.393492057,87.7899996
1121510,19-Aug-17,19-Aug-17,1178,144608,40-44,M,26,30,31,31202,5,6.730000019,1,0,M,0.000160246,1.346000004,0
1121511,18-Aug-17,18-Aug-17,1178,144609,40-44,M,27,29,32,252991,49,76.83999932,3,0,M,0.000193683,1.568163251,0
1121514,18-Aug-17,18-Aug-17,1178,144609,40-44,M,27,31,30,56265,9,15.53999972,1,0,M,0.000159957,1.726666636,0
1121523,18-Aug-17,18-Aug-17,1178,144611,40-44,M,29,32,34,76923,11,17.67000008,2,2,M,0.000143,1.606363644,8.83500004
1121524,18-Aug-17,18-Aug-17,1178,144611,40-44,M,29,30,35,209332,30,49.60000014,3,1,M,0.000143313,1.653333338,49.60000014
1121525,18-Aug-17,18-Aug-17,1178,144611,40-44,M,29,32,33,214094,31,53.26999903,1,0,M,0.000144796,1.718387065,0
1121526,19-Aug-17,19-Aug-17,1178,144611,40-44,M,29,35,32,526209,85,126.9299996,3,2,M,0.000161533,1.493294113,63.4649998
1121527,19-Aug-17,19-Aug-17,1178,144611,40-44,M,29,35,35,741143,120,179.620001,4,1,M,0.000161912,1.496833342,179.620001
1121528,19-Aug-17,19-Aug-17,1178,144611,40-44,M,29,33,31,172827,25,38.42000043,2,0,M,0.000144653,1.536800017,0
1121530,19-Aug-17,19-Aug-17,1178,144612,40-44,M,30,36,33,188873,38,58.5999999,1,1,M,0.000201193,1.542105261,58.5999999
1121532,19-Aug-17,19-Aug-17,1178,144612,40-44,M,30,35,32,123126,25,39.72999978,2,1,M,0.000203044,1.589199991,39.72999978
1121535,20-Aug-17,20-Aug-17,1178,144613,40-44,M,31,33,32,77794,14,19.11000001,1,1,M,0.000179962,1.365000001,19.11000001
1121541,21-Aug-17,21-Aug-17,1178,144614,40-44,M,32,33,37,56630,9,15.81000018,1,1,M,0.000158926,1.756666687,15.81000018
1121544,21-Aug-17,21-Aug-17,1178,144614,40-44,M,32,33,36,400844,85,140.9700022,4,2,M,0.000212053,1.658470614,70.4850011
1121545,20-Aug-17,20-Aug-17,1178,144614,40-44,M,32,33,35,208572,36,60.76000023,2,1,M,0.000172602,1.687777784,60.76000023
1121548,21-Aug-17,21-Aug-17,1178,144615,40-44,M,36,38,37,59004,8,13.51000011,1,0,M,0.000135584,1.688750014,0
1121551,21-Aug-17,21-Aug-17,1178,144615,40-44,M,36,40,39,196253,32,55.10000002,1,0,M,0.000163055,1.721875001,0
1121554,21-Aug-17,21-Aug-17,1178,144616,40-44,M,63,64,66,51858,8,12.63000011,1,1,M,0.000154267,1.578750014,12.63000011
1121557,21-Aug-17,21-Aug-17,1178,144616,40-44,M,63,68,64,280764,49,81.36000025,2,1,M,0.000174524,1.660408168,81.36000025
1121561,21-Aug-17,21-Aug-17,1178,144617,40-44,M,64,69,70,63660,11,16.47000003,1,1,M,0.000172793,1.49727273,16.47000003
1121562,20-Aug-17,20-Aug-17,1178,144617,40-44,M,64,65,67,109289,19,31.02999997,1,0,M,0.000173851,1.633157893,0
1121568,20-Aug-17,20-Aug-17,1178,144618,40-44,M,65,70,70,188440,40,60.72999966,2,1,M,0.000212269,1.518249992,60.72999966
1121571,20-Aug-17,20-Aug-17,1178,144619,40-44,M,2,3,5,212496,44,74.83000135,2,1,M,0.000207063,1.700681849,74.83000135
1121572,20-Aug-17,20-Aug-17,1178,144619,40-44,M,2,6,3,32574,5,7.480000019,1,0,M,0.000153497,1.496000004,0
1121575,20-Aug-17,20-Aug-17,1178,144619,40-44,M,2,4,5,128595,23,36.4800005,1,1,M,0.000178856,1.586086978,36.4800005
1121577,20-Aug-17,20-Aug-17,1178,144620,40-44,M,7,9,11,242234,48,68.06000054,2,0,M,0.000198156,1.417916678,0
1121584,20-Aug-17,20-Aug-17,1178,144621,40-44,M,66,67,67,33154,5,7.879999995,1,1,M,0.000150811,1.575999999,7.879999995
1121585,20-Aug-17,20-Aug-17,1178,144621,40-44,M,66,72,68,9773,1,1.460000038,1,0,M,0.000102323,1.460000038,0
1121589,20-Aug-17,20-Aug-17,1178,144622,45-49,M,10,16,11,464036,77,123.5500004,3,1,M,0.000165935,1.60454546,123.5500004
1121590,20-Aug-17,20-Aug-17,1178,144622,45-49,M,10,16,15,478480,75,135.7500012,3,1,M,0.000156746,1.810000016,135.7500012
1121592,20-Aug-17,20-Aug-17,1178,144622,45-49,M,10,14,11,428812,66,116.8800001,4,2,M,0.000153914,1.770909092,58.44000005
1121593,26-Aug-17,26-Aug-17,1178,144622,45-49,M,10,16,16,1177535,221,365.6600009,15,3,M,0.00018768,1.65457014,121.886667
1121594,26-Aug-17,26-Aug-17,45-49,,10,14,14,426500,72,128.2799988,4,1,0,0,,0.03118179,0.25,0
1121597,30-Aug-17,30-Aug-17,45-49,,15,21,19,54237,7,10.77999985,2,1,0,0,,0.18552876,0.5,0
1121598,30-Aug-17,30-Aug-17,45-49,,15,19,18,506916,89,133.6999986,2,2,0,0,,0.014958863,1,0
1121599,30-Aug-17,30-Aug-17,45-49,,15,17,18,250960,42,64.87999952,2,0,0,0,,0.030826141,0,0
1121601,30-Aug-17,30-Aug-17,45-49,,16,20,18,2286228,353,603.380002,16,7,0,0,,0.026517286,0.4375,0
1121602,30-Aug-17,30-Aug-17,45-49,,16,21,20,915451,125,220.559999,6,1,0,0,,0.027203482,0.166666667,0
1121603,30-Aug-17,30-Aug-17,45-49,,16,21,17,159478,20,33.89999998,3,1,0,0,,0.088495575,0.333333333,0
1121605,30-Aug-17,30-Aug-17,45-49,,16,20,17,1228924,190,318.9700032,6,3,0,0,,0.018810546,0.5,0
1121606,30-Aug-17,30-Aug-17,45-49,,16,22,17,938283,134,248.6400001,7,2,0,0,,0.028153153,0.285714286,0
1121607,30-Aug-17,30-Aug-17,45-49,,18,24,23,154572,26,40.93000007,1,1,0,0,,0.024431957,1,0
1121609,30-Aug-17,30-Aug-17,45-49,,18,19,19,378171,70,109.2500008,1,0,0,0,,0.009153318,0,0
1121612,29-Aug-17,29-Aug-17,45-49,,18,19,22,468749,84,134.1199975,6,1,0,0,,0.044736058,0.166666667,0
1121613,29-Aug-17,29-Aug-17,45-49,,19,25,25,309823,60,103.3899996,4,4,0,0,,0.038688461,1,0
1121615,29-Aug-17,29-Aug-17,45-49,,19,21,25,327227,65,116.5599996,5,0,0,0,,0.042896363,0,0
1121616,29-Aug-17,29-Aug-17,45-49,,19,23,24,334945,72,120.2999994,2,1,0,0,,0.016625104,0.5,0
1121617,29-Aug-17,29-Aug-17,45-49,,19,23,22,68859,15,25.45999968,1,0,0,0,,0.039277298,0,0
1121619,30-Aug-17,30-Aug-17,45-49,,20,22,26,127125,20,35.67999983,2,0,0,0,,0.056053812,0,0
1121620,30-Aug-17,30-Aug-17,45-49,,20,21,24,415798,80,131.7800006,3,1,0,0,,0.022765215,0.333333333,0
1121622,30-Aug-17,30-Aug-17,45-49,,20,22,23,107671,20,29.91000021,1,1,0,0,,0.033433634,1,0
1121623,29-Aug-17,29-Aug-17,45-49,,20,24,22,164356,28,46.7900002,2,1,0,0,,0.042744176,0.5,0
1121624,30-Aug-17,30-Aug-17,45-49,,20,26,25,17662,2,3.189999938,1,0,0,0,,0.31347963,0,0
1121627,30-Aug-17,30-Aug-17,45-49,,21,27,27,65339,10,16.67999983,2,0,0,0,,0.119904078,0,0
1121628,19-Aug-17,19-Aug-17,45-49,,21,25,22,59838,7,11.11000013,1,0,0,0,,0.090009,0,0
1121629,19-Aug-17,19-Aug-17,45-49,,21,24,23,381577,81,127.5699993,2,0,0,0,,0.015677667,0,0
1121635,19-Aug-17,19-Aug-17,45-49,,22,24,27,45491,8,11.00999999,1,0,0,0,,0.090826521,0,0
1121638,19-Aug-17,19-Aug-17,45-49,,23,28,29,18946,2,3.599999905,1,0,0,0,,0.277777785,0,0
1121641,19-Aug-17,19-Aug-17,45-49,,23,29,29,114370,18,33.65999997,1,0,0,0,,0.029708853,0,0
1121642,19-Aug-17,19-Aug-17,45-49,,23,26,29,99698,21,33.3499999,1,0,0,0,,0.029985008,0,0
1121644,19-Aug-17,19-Aug-17,45-49,,24,26,25,355165,81,128.6099997,4,3,0,0,,0.031101781,0.75,0
1121650,19-Aug-17,19-Aug-17,45-49,,25,26,29,101431,23,33.93000031,1,1,0,0,,0.029472443,1,0
1121652,18-Aug-17,18-Aug-17,45-49,,25,30,29,123151,24,36.4400003,2,1,0,0,,0.054884742,0.5,0
1121660,18-Aug-17,18-Aug-17,45-49,,26,30,29,24078,4,5.769999981,1,0,0,0,,0.173310226,0,0
1121661,18-Aug-17,18-Aug-17,45-49,,27,33,30,517801,105,181.7200011,3,0,0,0,,0.016508915,0,0
1121662,18-Aug-17,18-Aug-17,45-49,,27,28,32,145104,25,41.42000008,2,1,0,0,,0.048285852,0.5,0
1121664,18-Aug-17,18-Aug-17,45-49,,27,31,28,179950,35,58.67999971,1,0,0,0,,0.017041582,0,0
1121665,18-Aug-17,18-Aug-17,45-49,,27,31,31,258531,46,80.33999979,2,0,0,0,,0.0248942,0,0
1121666,18-Aug-17,18-Aug-17,45-49,,27,31,29,272500,62,104.4599996,3,0,0,0,,0.028719127,0,0
1121667,18-Aug-17,18-Aug-17,45-49,,28,31,32,273197,57,87.7300005,3,0,0,0,,0.034195828,0,0
1121668,18-Aug-17,18-Aug-17,45-49,,28,30,34,775904,172,253.990002,4,2,0,0,,0.015748651,0.5,0
1121669,18-Aug-17,18-Aug-17,45-49,,28,33,33,120251,26,39.44000006,1,0,0,0,,0.02535497,0,0
1121671,18-Aug-17,18-Aug-17,45-49,,28,29,32,139406,24,39.04999948,1,0,0,0,,0.025608195,0,0
1121672,29-Aug-17,29-Aug-17,45-49,,28,32,31,60314,11,16.93999958,2,1,0,0,,0.118063757,0.5,0
1121673,29-Aug-17,29-Aug-17,45-49,,29,34,30,563074,86,142.7099985,4,2,0,0,,0.02802887,0.5,0
1121674,27-Aug-17,27-Aug-17,45-49,,29,30,30,168655,18,27.29999983,2,0,0,0,,0.073260074,0,0
1121675,27-Aug-17,27-Aug-17,45-49,,29,34,31,111963,17,29.3799994,2,1,0,0,,0.068073521,0.5,0
1121676,27-Aug-17,27-Aug-17,45-49,,29,32,30,1026304,168,277.5799986,17,8,0,0,,0.061243606,0.470588235,0
1121677,27-Aug-17,27-Aug-17,45-49,,29,35,34,1391924,258,422.8400038,17,10,0,0,,0.040204332,0.588235294,0
1121678,27-Aug-17,27-Aug-17,45-49,,29,33,33,147551,22,38.50000083,1,0,0,0,,0.025974025,0,0
1121685,27-Aug-17,27-Aug-17,45-49,,31,36,36,66794,9,17.3299998,1,1,0,0,,0.057703405,1,0
1121687,27-Aug-17,27-Aug-17,45-49,,31,37,36,118882,19,32.30999994,2,1,0,0,,0.061900341,0.5,0
1121689,27-Aug-17,27-Aug-17,45-49,,31,37,35,148010,24,41.96999943,1,0,0,0,,0.023826543,0,0
1121691,26-Aug-17,26-Aug-17,45-49,,32,34,33,932890,197,352.4499989,3,1,0,0,,0.008511846,0.333333333,0
1121692,26-Aug-17,26-Aug-17,45-49,,32,34,37,718359,147,264.5899997,4,1,0,0,,0.015117729,0.25,0
1121693,26-Aug-17,26-Aug-17,45-49,,32,35,35,433658,82,158.5999998,5,2,0,0,,0.031525851,0.4,0
1121695,26-Aug-17,26-Aug-17,45-49,,32,34,38,29455,3,4.769999981,1,0,0,0,,0.209643607,0,0
1121701,26-Aug-17,26-Aug-17,45-49,,36,38,38,23973,3,4.820000052,1,1,0,0,,0.207468877,1,0
1121705,26-Aug-17,26-Aug-17,45-49,,63,68,67,126480,25,37.25999999,1,1,0,0,,0.026838433,1,0
1121706,26-Aug-17,26-Aug-17,45-49,,63,64,67,138959,28,39.5200007,1,0,0,0,,0.025303643,0,0
1121708,26-Aug-17,26-Aug-17,45-49,,63,65,68,68829,12,19.47999978,1,0,0,0,,0.051334703,0,0
1121711,26-Aug-17,26-Aug-17,45-49,,64,69,65,49916,10,16.38,1,1,0,0,,0.061050061,1,0
1121716,26-Aug-17,26-Aug-17,45-49,,65,67,67,76014,16,22.67000031,1,1,0,0,,0.04411116,1,0
1121723,26-Aug-17,26-Aug-17,45-49,,2,5,4,50947,10,15.99000025,1,0,0,0,,0.062539086,0,0
1121733,27-Aug-17,27-Aug-17,45-49,,66,71,70,55536,11,17.04999995,1,0,0,0,,0.058651027,0,0
1121741,27-Aug-17,27-Aug-17,30-34,,10,13,14,318042,46,64.40999997,8,4,0,0,,0.124204316,0.5,0
1121742,28-Aug-17,28-Aug-17,30-34,,10,14,11,213016,30,44.21999955,8,2,0,0,,0.180913616,0.25,0
1121745,28-Aug-17,28-Aug-17,30-34,,15,19,16,182265,27,38.18000007,2,1,0,0,,0.052383447,0.5,0
1121746,28-Aug-17,28-Aug-17,30-34,,15,17,18,1117371,177,268.050002,26,5,0,0,,0.096996828,0.192307692,0
1121749,28-Aug-17,28-Aug-17,30-34,,15,17,17,333345,52,77.59000027,5,1,0,0,,0.064441294,0.2,0
1121751,29-Aug-17,29-Aug-17,30-34,,16,17,21,275930,30,46.77999997,5,2,0,0,,0.106883284,0.4,0
1121753,29-Aug-17,29-Aug-17,30-34,,16,20,19,740631,101,153.1199975,9,1,0,0,,0.05877743,0.111111111,0
1121754,29-Aug-17,29-Aug-17,30-34,,16,17,17,328272,35,55.99000025,2,1,0,0,,0.035720664,0.5,0
1121755,29-Aug-17,29-Aug-17,30-34,,16,20,21,178455,20,31.5400002,6,3,0,0,,0.190234621,0.5,0
1121756,29-Aug-17,29-Aug-17,30-34,,16,18,19,705712,98,147.339999,6,1,0,0,,0.04072214,0.166666667,0
1121758,28-Aug-17,28-Aug-17,30-34,,18,19,20,690373,91,159.5700021,5,2,0,0,,0.03133421,0.4,0
1121759,28-Aug-17,28-Aug-17,30-34,,18,21,19,515812,69,117.6299995,3,1,0,0,,0.025503698,0.333333333,0
1121760,28-Aug-17,28-Aug-17,30-34,,18,21,21,764793,101,171.9799976,4,2,0,0,,0.023258519,0.5,0
1121763,28-Aug-17,28-Aug-17,30-34,,19,22,23,87832,11,18.10000038,1,1,0,0,,0.055248618,1,0
1121764,28-Aug-17,28-Aug-17,30-34,,19,22,23,23368,3,4.300000191,1,0,0,0,,0.232558129,0,0
1121765,28-Aug-17,28-Aug-17,30-34,,19,24,23,51509,7,11.57000005,1,0,0,0,,0.086430423,0,0
1121767,28-Aug-17,28-Aug-17,30-34,,19,20,23,87043,16,24.48000002,2,0,0,0,,0.081699346,0,0
1121768,28-Aug-17,28-Aug-17,30-34,,19,20,25,565565,113,169.6699982,7,4,0,0,,0.041256557,0.571428571,0
1121769,28-Aug-17,28-Aug-17,30-34,,20,26,26,253758,43,62.14000034,4,1,0,0,,0.064370775,0.25,0
1121773,28-Aug-17,28-Aug-17,30-34,,20,22,21,319131,51,76.68000025,6,1,0,0,,0.078247261,0.166666667,0
1121774,28-Aug-17,28-Aug-17,30-34,,20,22,21,670608,130,195.1499978,11,3,0,0,,0.056366898,0.272727273,0
1121775,18-Aug-17,18-Aug-17,30-34,,21,24,25,159123,25,38.36000013,5,3,0,0,,0.130344108,0.6,0
1121776,18-Aug-17,18-Aug-17,30-34,,21,23,22,103709,15,24.56999969,3,1,0,0,,0.122100124,0.333333333,0
